timestamp,solar_irradiation,wind_speed,pv_generation,wind_generation,total_generation,month,hour,season
2023-01-03 14:00:00,1691.4354424875419,3.15985770689358,223.26947840835552,0.011207356941737663,223.28068576529725,1,14,1
2023-01-03 15:00:00,1588.0896901340839,2.610836669408521,209.62783909769905,0.0,209.62783909769905,1,15,1
2023-01-03 16:00:00,1453.4068834916934,5.3060980939250415,191.84970862090356,33.64618262257991,225.49589124348347,1,16,1
2023-01-03 17:00:00,1296.565433259188,5.921868558180719,171.1466371902128,68.43598028961615,239.58261747982897,1,17,1
2023-01-03 18:00:00,1128.2538250771615,3.7113449855321203,148.92950491018533,0.9875140663748686,149.9170189765602,1,18,1
2023-01-03 19:00:00,959.9422168951348,5.39280786216252,126.71237263015779,37.58598606155771,164.2983586917155,1,19,1
2023-01-03 20:00:00,803.1007666626297,4.6297633979051955,106.00930119946712,11.876162933922068,117.88546413338918,1,20,1
2023-01-03 21:00:00,668.4179600202392,3.437466973621839,88.23117072267158,0.2296879874923942,88.46085871016398,1,21,1
2023-01-03 22:00:00,565.0722076667811,5.361453576165241,74.5895314120151,36.12773244366908,110.7172638556842,1,22,1
2023-01-03 23:00:00,500.1063518382127,7.608776927396532,66.01403844264408,268.57125679761333,334.58529524025744,1,23,1
2023-01-04 00:00:00,471.77002791027803,5.714101503634683,62.273643684156696,54.850516853462175,117.12416053761888,1,0,1
2023-01-04 01:00:00,493.9440617756348,8.632444136225661,65.2006161543838,490.22239379069475,555.4230099450785,1,1,1
2023-01-04 02:00:00,558.9550396081045,2.8382229061649937,73.78206522826979,0.0,73.78206522826979,1,2,1
2023-01-04 03:00:00,662.3725707041251,8.414907881235541,87.43317933294452,435.5877781383746,523.0209574713191,1,3,1
2023-01-04 04:00:00,797.1489212250536,7.630461972225745,105.22365760170707,272.3801364106928,377.6037940123999,1,4,1
2023-01-04 05:00:00,954.0993056113387,7.251181189178945,125.94110834069669,210.78092861229777,336.7220369529945,1,5,1
2023-01-04 06:00:00,1122.527814539829,7.905481727102863,148.17367151925743,323.8526493638472,472.02632088310463,1,6,1
2023-01-04 07:00:00,1290.9563234683194,4.718338842976407,170.40623469781818,13.919668404182305,184.3259031020005,1,7,1
2023-01-04 08:00:00,1447.9067078546045,7.17038353811222,191.1236854368078,198.98963719598007,390.11332263278786,1,8,1
2023-01-04 09:00:00,1582.683058375533,7.717722981940325,208.91416370557033,288.07115623511476,496.9853199406851,1,9,1
2023-01-04 10:00:00,1686.1005894715536,8.984681629411885,222.56527781024505,588.0653940372688,810.6306718475139,1,10,1
2023-01-04 11:00:00,1751.1115673040233,5.508073325094181,231.14672688413108,43.28357808246729,274.4303049665984,1,11,1
2023-01-04 12:00:00,1773.28560116938,4.555100157959829,234.0736993543581,10.317573320030018,244.39127267438812,1,12,1
2023-01-04 13:00:00,1751.1115673040233,4.497566906717764,231.14672688413108,9.214275022453423,240.3610019065845,1,13,1
2023-01-04 14:00:00,1686.1005894715536,6.140943738852722,222.56527781024505,85.01252963916244,307.5778074494075,1,14,1
2023-01-04 15:00:00,1582.683058375533,4.846753664416043,208.91416370557033,17.279428545775843,226.19359225134616,1,15,1
2023-01-04 16:00:00,1447.9067078546045,3.241149449080175,191.1236854368078,0.03847346394414209,191.16215890075193,1,16,1
2023-01-04 17:00:00,1290.9563234683194,4.605890059391507,170.40623469781818,11.361872114973051,181.76810681279122,1,17,1
2023-01-04 18:00:00,1122.527814539829,3.9134568863216708,148.17367151925743,2.0910606520467434,150.26473217130416,1,18,1
2023-01-04 19:00:00,954.0993056113387,5.288956395520807,125.94110834069669,32.90144905981677,158.84255740051344,1,19,1
2023-01-04 20:00:00,797.1489212250536,2.982710113914704,105.22365760170707,0.0,105.22365760170707,1,20,1
2023-01-04 21:00:00,662.3725707041251,3.862133780029863,87.43317933294452,1.7580306930859098,89.19121002603043,1,21,1
2023-01-04 22:00:00,558.9550396081045,4.179678332601373,73.78206522826979,4.503947043052601,78.28601227132239,1,22,1
2023-01-04 23:00:00,493.9440617756348,3.054930049896389,65.2006161543838,0.0004547078458580709,65.20107086222966,1,23,1
2023-01-05 00:00:00,465.52771223598313,6.160570166145265,61.44965801514978,86.61613013776042,148.06578815291022,1,0,1
2023-01-05 01:00:00,487.71816521397903,6.625610749023277,64.37879780824522,130.75129369934456,195.13009150758978,1,1,1
2023-01-05 02:00:00,552.7772814489738,6.724059935512093,72.96660115126456,141.69432387606057,214.6609250273251,1,2,1
2023-01-05 03:00:00,656.2713896848259,6.778722612858776,86.62782343839702,148.0258300310309,234.65365346942792,1,3,1
2023-01-05 04:00:00,791.1475374773621,5.3253844450416565,104.4314749470118,34.4974311471405,138.9289060941523,1,4,1
2023-01-05 05:00:00,948.2141382478941,7.017273418978499,125.16426624872204,177.867516370079,303.031782618801,1,5,1
2023-01-05 06:00:00,1116.767362718741,7.202317975758247,147.41329187887382,203.59598076687882,351.0092726457526,1,6,1
2023-01-05 07:00:00,1285.3205871895875,6.44482549929411,169.66231750902557,112.15125789706585,281.81357540609145,1,7,1
2023-01-05 08:00:00,1442.3871879601197,7.2065119906182655,190.39510881073582,204.2061704678767,394.60127927861254,1,8,1
2023-01-05 09:00:00,1577.263335752656,7.736679598143304,208.19876031935058,291.5576854803834,499.75644579973397,1,9,1
2023-01-05 10:00:00,1680.757443988508,9.545668602364197,221.85998260648302,769.4218387140911,991.2818213205742,1,10,1
2023-01-05 11:00:00,1745.8165602235026,6.495894560001203,230.4477859495023,117.21344851726509,347.6612344667674,1,11,1
2023-01-05 12:00:00,1768.0070132014985,6.102715336632548,233.37692574259776,81.94609532106956,315.32302106366734,1,12,1
2023-01-05 13:00:00,1745.8165602235026,5.0870827866941095,230.4477859495023,24.9414383961224,255.3892243456247,1,13,1
2023-01-05 14:00:00,1680.757443988508,1.8382329275998401,221.85998260648302,0.0,221.85998260648302,1,14,1
2023-01-05 15:00:00,1577.263335752656,4.2624053750014825,208.19876031935058,5.519490272722586,213.71825059207316,1,15,1
2023-01-05 16:00:00,1442.3871879601197,4.0746842578910645,190.39510881073582,3.405219638010391,193.8003284487462,1,16,1
2023-01-05 17:00:00,1285.3205871895875,7.479401266698194,169.66231750902557,246.58256890863083,416.2448864176564,1,17,1
2023-01-05 18:00:00,1116.767362718741,3.427848303376718,147.41329187887382,0.21486808329499762,147.6281599621688,1,18,1
2023-01-05 19:00:00,948.2141382478941,4.236859111470683,125.16426624872204,5.191145066883232,130.35541131560527,1,19,1
2023-01-05 20:00:00,791.1475374773621,3.9322712884216595,104.4314749470118,2.2229484683134286,106.65442341532523,1,20,1
2023-01-05 21:00:00,656.2713896848259,2.549159131746008,86.62782343839702,0.0,86.62782343839702,1,21,1
2023-01-05 22:00:00,552.7772814489738,6.430623972320932,72.96660115126456,110.76991473921024,183.73651589047478,1,22,1
2023-01-05 23:00:00,487.71816521397903,6.326651209373519,64.37879780824522,101.00067429671878,165.379472104964,1,23,1
2023-01-06 00:00:00,459.2229294607607,6.851570899199487,60.61742668882042,156.7531069032794,217.3705335920998,1,0,1
2023-01-06 01:00:00,481.4308116486991,4.81857988664785,63.54886713762828,16.500595495294366,80.04946263292264,1,1,1
2023-01-06 02:00:00,546.5410277416668,8.769214445039065,72.14341566190001,526.8081851116067,598.9516007735067,1,2,1
2023-01-06 03:00:00,650.1164241126476,4.97645994681959,85.81536798286947,21.18197838713643,106.9973463700059,1,3,1
2023-01-06 04:00:00,785.0985086653948,8.2773594269042,103.6330031438321,403.2296778299221,506.8626809737542,1,4,1
2023-01-06 05:00:00,942.28847540608,10.88255806992802,124.38207875360257,1343.705218552365,1468.0872973059677,1,5,1
2023-01-06 06:00:00,1110.9740878700284,6.179218490938884,146.64857959884372,88.15837868161857,234.8069582804623,1,6,1
2023-01-06 07:00:00,1279.6597003339766,6.747428036808895,168.9150804440849,144.37844912085487,313.2935295649398,1,7,1
2023-01-06 08:00:00,1436.8496670746622,7.546550833835256,189.6641560538554,257.8390075774733,447.5031636313287,1,8,1
2023-01-06 09:00:00,1571.8317516274092,6.324023059833713,207.481791214818,100.7614831054882,308.2432743203062,1,9,1
2023-01-06 10:00:00,1675.40714799839,4.339027832035717,221.15374353578747,6.586751506270537,227.740495042058,1,10,1
2023-01-06 11:00:00,1740.5173640913576,6.285505531049,229.74829206005919,97.2991564926527,327.0474485527119,1,11,1
2023-01-06 12:00:00,1762.725246279296,4.071567408045759,232.6797325088671,3.3756775486714625,236.05541005753855,1,12,1
2023-01-06 13:00:00,1740.5173640913576,5.857773534382647,229.74829206005919,64.0303531599771,293.7786452200363,1,13,1
2023-01-06 14:00:00,1675.40714799839,3.2858866272842127,221.15374353578747,0.06410383188684476,221.21784736767432,1,14,1
2023-01-06 15:00:00,1571.8317516274092,6.5757110237881315,207.481791214818,125.42661668763117,332.9084079024492,1,15,1
2023-01-06 16:00:00,1436.8496670746622,2.758092232561684,189.6641560538554,0.0,189.6641560538554,1,16,1
2023-01-06 17:00:00,1279.6597003339766,3.250079051748267,168.9150804440849,0.04290761835439846,168.9579880624393,1,17,1
2023-01-06 18:00:00,1110.9740878700284,4.8852988046894215,146.64857959884372,18.384128369840266,165.03270796868398,1,18,1
2023-01-06 19:00:00,942.28847540608,1.8868748514058469,124.38207875360257,0.0,124.38207875360257,1,19,1
2023-01-06 20:00:00,785.0985086653948,4.274162072972233,103.6330031438321,5.675138805634155,109.30814194946626,1,20,1
2023-01-06 21:00:00,650.1164241126476,6.211523547685464,85.81536798286947,90.87319539035998,176.68856337322944,1,21,1
2023-01-06 22:00:00,546.5410277416668,2.2537981267930745,72.14341566190001,0.0,72.14341566190001,1,22,1
2023-01-06 23:00:00,481.4308116486991,5.4243356762283295,63.54886713762828,39.09135505737904,102.64022219500731,1,23,1
2023-01-07 00:00:00,452.857887102817,6.003579659014893,59.777241097571846,74.33955052098675,134.11679161855858,1,0,1
2023-01-07 01:00:00,475.08418868994517,7.304127865513265,62.71111290707276,218.75498649379236,281.4660994008651,1,1,1
2023-01-07 02:00:00,540.2484077288664,4.758329401325135,71.31278982021036,14.91431054025619,86.22710036046655,1,2,1
2023-01-07 03:00:00,643.9097103810423,5.047284110388938,84.99608177029758,23.541645444287294,108.53772721458488,1,3,1
2023-01-07 04:00:00,779.0037501791294,8.128718623636482,102.82849502364506,370.1085231996284,472.93701822327347,1,4,1
2023-01-07 05:00:00,936.3240915643441,7.991084130070173,123.59478008649343,341.10425634448615,464.69903643097956,1,5,1
2023-01-07 06:00:00,1105.1496132554414,7.989494743161073,145.87974894971828,340.77849103987575,486.658239989594,1,6,1
2023-01-07 07:00:00,1273.9751349465387,8.065279434465857,168.1647178129431,356.54364015221415,524.7083579651572,1,7,1
2023-01-07 08:00:00,1431.295476331754,6.325769192843399,188.93100287579148,100.92035871091325,289.85136158670474,1,8,1
2023-01-07 09:00:00,1566.3895161298406,7.376349575756858,206.76341612913893,229.9526843707877,436.7161004999266,1,9,1
2023-01-07 10:00:00,1670.0508187820164,7.05336417759028,220.44670807922617,182.70454133550706,403.15124941473323,1,10,1
2023-01-07 11:00:00,1735.215037820938,5.059866430807748,229.0483849923638,23.978369458383,253.0267544507468,1,11,1
2023-01-07 12:00:00,1757.441339408066,8.412417234359392,231.98225680186468,434.9869942859603,666.969251087825,1,12,1
2023-01-07 13:00:00,1735.215037820938,5.806866758804897,229.0483849923638,60.66914285552168,289.7175278478855,1,13,1
2023-01-07 14:00:00,1670.0508187820164,2.8268002218382855,220.44670807922617,0.0,220.44670807922617,1,14,1
2023-01-07 15:00:00,1566.3895161298406,5.184372318219908,206.76341612913893,28.594496914076483,235.3579130432154,1,15,1
2023-01-07 16:00:00,1431.295476331754,2.419682154732399,188.93100287579148,0.0,188.93100287579148,1,16,1
2023-01-07 17:00:00,1273.9751349465387,4.8625307206778,168.1647178129431,17.726083943352428,185.89080175629553,1,17,1
2023-01-07 18:00:00,1105.1496132554414,5.351648836153364,145.87974894971828,35.6795919451609,181.55934089487917,1,18,1
2023-01-07 19:00:00,936.3240915643441,2.450880337536555,123.59478008649343,0.0,123.59478008649343,1,19,1
2023-01-07 20:00:00,779.0037501791294,5.326768853939863,102.82849502364506,34.559081584250215,137.38757660789528,1,20,1
2023-01-07 21:00:00,643.9097103810423,4.81871329567391,84.99608177029758,16.504227158464488,101.50030892876207,1,21,1
2023-01-07 22:00:00,540.2484077288664,5.8468457076339915,71.31278982021036,63.2986222719569,134.61141209216726,1,22,1
2023-01-07 23:00:00,475.08418868994517,7.941306851418135,62.71111290707276,330.9999587120144,393.7110716190872,1,23,1
2023-01-08 00:00:00,446.434831135679,5.194520235236071,58.92939770990962,28.99487471798816,87.92427242789779,1,0,1
2023-01-08 01:00:00,468.6805212552994,4.949636252909183,61.86582880569952,20.3312107792545,82.19703958495403,1,1,1
2023-01-08 02:00:00,533.9015845952493,5.228330764802092,70.47500916657292,30.35578276229798,100.8307919288709,1,2,1
2023-01-08 03:00:00,637.653313471815,5.7531005441653145,84.17023737827957,57.24910270478398,141.41934008306356,1,3,1
2023-01-08 04:00:00,772.8651990198966,7.179000652688098,102.01820627062637,200.22568322282694,302.2438894934533,1,4,1
2023-01-08 05:00:00,930.3227746875986,8.00618202404348,122.80260625876299,344.20912291040077,467.01172916916374,1,5,1
2023-01-08 06:00:00,1099.2955669041141,7.977638608235405,145.10701483134306,338.35496547015697,483.46198030150003,1,6,1
2023-01-08 07:00:00,1268.2683591206294,8.735228935372549,167.41142340392307,517.5528957050506,684.9643191089737,1,7,1
2023-01-08 08:00:00,1425.7259347883314,7.314156054626115,188.19582339205976,220.28758372560384,408.4834071176636,1,8,1
2023-01-08 09:00:00,1560.937820336413,9.157117087349448,206.04379228440652,640.3754952425967,846.4192875270032,1,9,1
2023-01-08 10:00:00,1664.6895492129784,6.165617159383443,219.73902049611317,87.03173502046435,306.77075551657754,1,10,1
2023-01-08 11:00:00,1729.9106125529286,10.160494249329847,228.34820085698655,1007.2365300758281,1235.5847309328146,1,11,1
2023-01-08 12:00:00,1752.156302672549,6.501103430887886,231.28463195277646,117.73817248518631,349.0228044379628,1,12,1
2023-01-08 13:00:00,1729.9106125529286,3.7592279844109115,228.34820085698655,1.200657365776404,229.54885822276296,1,13,1
2023-01-08 14:00:00,1664.6895492129784,2.956263662148709,219.73902049611317,0.0,219.73902049611317,1,14,1
2023-01-08 15:00:00,1560.937820336413,4.8720974697320605,206.04379228440652,18.000635433370192,224.04442771777673,1,15,1
2023-01-08 16:00:00,1425.7259347883314,3.495357423682724,188.19582339205976,0.33347132502194193,188.5292947170817,1,16,1
2023-01-08 17:00:00,1268.2683591206294,4.7017514978003785,167.41142340392307,13.520442076267782,180.93186548019085,1,17,1
2023-01-08 18:00:00,1099.2955669041141,4.272458846100694,145.10701483134306,5.65241061307112,150.75942544441418,1,18,1
2023-01-08 19:00:00,930.3227746875986,3.5215073876769307,122.80260625876299,0.38912027700441254,123.1917265357674,1,19,1
2023-01-08 20:00:00,772.8651990198966,2.560361024568892,102.01820627062637,0.0,102.01820627062637,1,20,1
2023-01-08 21:00:00,637.653313471815,1.8761180098384838,84.17023737827957,0.0,84.17023737827957,1,21,1
2023-01-08 22:00:00,533.9015845952493,3.8928299811398444,70.47500916657292,1.9525796716744266,72.42758883824735,1,22,1
2023-01-08 23:00:00,468.6805212552994,6.329562510520542,61.86582880569952,101.26607703897524,163.13190584467475,1,23,1
2023-01-09 00:00:00,439.95604513494203,5.832719577379756,58.074197957812345,62.36102135210701,120.43521930991935,1,0,1
2023-01-09 01:00:00,462.22207073783585,4.16060888332151,61.01331333739433,4.289040413139582,65.30235375053391,1,1,1
2023-01-09 02:00:00,527.5027546980268,6.7713503499612235,69.63036362013955,147.1611270027903,216.79149062292984,1,2,1
2023-01-09 03:00:00,631.3493262850593,7.5037685931508005,83.33811106962783,250.62862501620668,333.9667360858345,1,3,1
2023-01-09 04:00:00,766.6848132598507,5.917843614451629,101.20239535030028,68.15355310491616,169.35594845521643,1,4,1
2023-01-09 05:00:00,924.2863258375354,7.674018272680879,122.00579501055466,280.1390716015667,402.14486661212135,1,5,1
2023-01-09 06:00:00,1093.413581384759,7.59889203885345,144.33059274278818,266.84686849281746,411.1774612356056,1,6,1
2023-01-09 07:00:00,1262.5408369319823,5.728975167016652,166.65539047502168,55.75723365573035,222.41262413075202,1,7,1
2023-01-09 08:00:00,1420.1423495096674,7.780310809275753,187.4587901352761,299.68904765233714,487.14783778761324,1,8,1
2023-01-09 09:00:00,1555.4778364844585,7.766969313109897,205.32307441594853,297.1868138907801,502.5098883067286,1,9,1
2023-01-09 10:00:00,1659.324408071491,8.136155825947366,219.03082186543682,371.720952517214,590.7517743826509,1,10,1
2023-01-09 11:00:00,1724.605092031682,7.609920129441847,227.64787214818202,268.77116279000967,496.41903493819166,1,11,1
2023-01-09 12:00:00,1746.8711176345757,3.445074909248814,230.58698752776397,0.24188102662173547,230.8288685543857,1,12,1
2023-01-09 13:00:00,1724.605092031682,3.587203311106725,227.64787214818202,0.5554793961982264,228.20335154438024,1,13,1
2023-01-09 14:00:00,1659.324408071491,5.284131861997441,219.03082186543682,32.69384378376516,251.724665649202,1,14,1
2023-01-09 15:00:00,1555.4778364844585,4.868044325179669,205.32307441594853,17.88397270520607,223.2070471211546,1,15,1
2023-01-09 16:00:00,1420.1423495096674,4.552099683074646,187.4587901352761,10.257967010502695,197.7167571457788,1,16,1
2023-01-09 17:00:00,1262.5408369319823,9.358824544588396,166.65539047502168,705.3960007063729,872.0513911813946,1,17,1
2023-01-09 18:00:00,1093.413581384759,4.367914727224201,144.33059274278818,7.02230265372802,151.3528953965162,1,18,1
2023-01-09 19:00:00,924.2863258375354,5.283075768877212,122.00579501055466,32.64851568920271,154.6543106997574,1,19,1
2023-01-09 20:00:00,766.6848132598507,5.210530798855377,101.20239535030028,29.634129745414583,130.83652509571488,1,20,1
2023-01-09 21:00:00,631.3493262850593,5.074452275770052,83.33811106962783,24.49135488870886,107.82946595833668,1,21,1
2023-01-09 22:00:00,527.5027546980268,4.038675094223931,69.63036362013955,3.0742672707354997,72.70463089087505,1,22,1
2023-01-09 23:00:00,462.22207073783585,6.132394701719308,61.01331333739433,84.32025465408452,145.33356799147884,1,23,1
2023-01-10 00:00:00,433.42384939877786,4.301462421016955,57.21194812063867,6.04779922775585,63.25974734839452,1,0,1
2023-01-10 01:00:00,455.7111341491693,5.623110422918342,60.15386970769035,49.5167561995008,109.67062590719115,1,1,1
2023-01-10 02:00:00,521.0541467760838,5.732654921079658,68.77914737444306,55.98308732713275,124.7622347015758,1,2,1
2023-01-10 03:00:00,624.9998689534312,6.997725014275892,82.49998270185291,175.28357415689723,257.78355685875016,1,3,1
2023-01-10 04:00:00,760.4645714932533,10.664738900402455,100.38132343710943,1235.3629235822032,1335.7442470193125,1,4,1
2023-01-10 05:00:00,918.2165587834666,4.591654106513828,121.20458575941758,11.062379411809733,132.26696517122733,1,5,1
2023-01-10 06:00:00,1087.5052935877286,8.490090528385084,143.55069875358015,453.98445744503846,597.5351561986186,1,6,1
2023-01-10 07:00:00,1256.7940283919904,4.9734780886169725,165.89681174774273,21.086252066609433,186.98306381435216,1,7,1
2023-01-10 08:00:00,1414.546015682204,6.484853251708041,186.72007407005094,116.10634424437114,302.8264183144221,1,8,1
2023-01-10 09:00:00,1550.0107182220258,8.508339700647458,204.60141480530743,458.52668312428443,663.1280979295918,1,9,1
2023-01-10 10:00:00,1653.9564403993732,6.557120271466507,218.32225013271722,123.48042513301975,341.802675265737,1,10,1
2023-01-10 11:00:00,1719.2994530262877,4.361721166134396,226.94752779946998,6.927348418079066,233.87487621754906,1,11,1
2023-01-10 12:00:00,1741.586737776679,4.387744678933361,229.88944938652162,7.332147274685027,237.22159666120663,1,12,1
2023-01-10 13:00:00,1719.2994530262877,5.962458776020286,226.94752779946998,71.32789611947561,298.2754239189456,1,13,1
2023-01-10 14:00:00,1653.9564403993732,3.3651502952476093,218.32225013271722,0.1335726172594445,218.45582274997665,1,14,1
2023-01-10 15:00:00,1550.0107182220258,4.371174564823182,204.60141480530743,7.072626320813981,211.6740411261214,1,15,1
2023-01-10 16:00:00,1414.546015682204,3.7970071951101576,186.72007407005094,1.3889582560218543,188.1090323260728,1,16,1
2023-01-10 17:00:00,1256.7940283919904,2.551448068836452,165.89681174774273,0.0,165.89681174774273,1,17,1
2023-01-10 18:00:00,1087.5052935877286,6.676616376811302,143.55069875358015,136.3475753667224,279.8982741203025,1,18,1
